Img_name,Var_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160,Band_161,Band_162,Band_163,Band_164,Band_165,Band_166,Band_167,Band_168,Band_169,Band_170,Band_171,Band_172,Band_173,Band_174,Band_175,Band_176,Band_177,Band_178,Band_179,Band_180,Band_181,Band_182,Band_183,Band_184,Band_185,Band_186,Band_187,Band_188,Band_189,Band_190,Band_191,Band_192,Band_193,Band_194,Band_195,Band_196,Band_197,Band_198,Band_199,Band_200,Band_201,Band_202,Band_203,Band_204,Band_205,Band_206,Band_207,Band_208,Band_209,Band_210,Band_211,Band_212,Band_213,Band_214,Band_215,Band_216,Band_217,Band_218,Band_219,Band_220,Band_221,Band_222,Band_223,Band_224,Band_225,Band_226,Band_227,Band_228,Band_229,Band_230,Band_231,Band_232,Band_233,Band_234,Band_235,Band_236,Band_237,Band_238,Band_239,Band_240,Band_241,Band_242,Band_243,Band_244,Band_245,Band_246,Band_247,Band_248,Band_249,Band_250,Band_251,Band_252,Band_253,Band_254,Band_255,Band_256
38724,mean,32663.70,32875.87,32943.48,32989.57,33436.65,33981.11,34286.57,34521.65,34960.48,35579.83,36075.86,36389.66,36562.12,36802.60,37189.53,37557.16,37789.01,37828.35,37674.04,37523.64,37421.04,37377.88,37263.32,36995.56,36579.99,36188.46,35674.24,34573.04,33134.19,31168.59,29639.32,28495.31,27778.26,27410.78,27178.42,27006.62,26805.85,26609.16,26494.70,26446.42,26443.29,26521.58,26665.52,26826.56,27004.23,27161.03,27280.98,27379.58,27390.10,27357.38,27255.12,27091.87,26858.25,26536.48,26140.11,25659.21,25077.12,24430.94,23629.34,22750.60,21824.87,20882.31,19946.16,19106.81,18396.90,17798.60,17205.46,16186.16,14764.50,13970.27,12131.36,10730.82,9605.13,8777.90,8123.25,7677.89,7364.28,7165.52,7005.69,6924.46,6864.76,6825.10,6829.08,6911.08,7016.90,7134.88,7275.39,7464.27,7675.04,7873.20,8083.67,8282.06,8486.25,8671.39,8821.75,8981.12,9131.59,9295.58,9443.09,9578.32,9690.76,9791.50,9883.83,9978.32,10061.73,10154.83,10217.80,10291.81,10331.84,10386.82,10432.82,10474.22,10496.59,10512.64,10513.91,10486.01,10428.42,10353.84,10248.22,10122.84,9938.73,9758.94,9626.61,9539.67,9439.48,9289.42,9126.85,9020.02,8852.09,8704.03,8484.05,8259.58,8052.63,7905.50,7780.29,7688.13,7601.77,7536.99,7479.68,7437.14,7313.51,7186.02,7126.53,6944.72,6796.21,6802.15,6487.00,6324.22,6004.52,5530.07,4964.71,4374.76,3530.35,2885.17,2380.44,2044.41,1874.01,1716.69,1623.62,1604.97,1598.50,1591.86,1622.96,1654.14,1706.74,1773.73,1814.83,1871.97,1926.48,1991.93,2067.44,2140.77,2224.18,2301.27,2385.53,2461.08,2513.56,2554.98,2589.45,2638.80,2689.10,2743.88,2799.44,2836.96,2871.92,2902.38,2921.27,2954.31,2966.16,2984.29,2995.48,3028.98,3054.95,3098.59,3120.60,3152.03,3169.81,3172.32,3174.86,3185.89,3188.39,3190.01,3184.25,3183.78,3160.52,3155.74,3148.65,3148.93,3160.33,3129.41,3073.33,2997.97,2913.29,2870.45,2810.73,2770.39,2714.21,2653.21,2606.01,2563.23,2519.22,2468.55,2407.51,2358.02,2279.33,2229.34,2155.56,2099.13,2043.56,2002.39,1948.98,1902.98,1856.65,1816.26,1762.52,1722.94,1675.82,1626.70,1601.50,1539.41,1490.23,1451.60,1408.21,1370.38,1313.75,1266.33,1235.63,1203.75,1177.17,1149.13,1110.60,1080.50,1035.22,1033.64,1001.79,966.65
38724,std_dev,5902.37,5937.25,5956.22,5937.36,6008.07,6082.50,6124.11,6133.01,6185.92,6269.11,6337.50,6364.86,6368.92,6376.40,6435.56,6492.16,6528.95,6531.81,6507.36,6483.82,6477.68,6470.50,6483.64,6459.32,6420.24,6381.82,6336.58,6214.48,6088.13,5861.15,5682.26,5523.30,5413.76,5358.79,5330.44,5289.87,5258.49,5232.97,5217.23,5205.09,5195.80,5200.90,5214.38,5234.78,5255.73,5269.88,5283.92,5292.11,5290.39,5269.14,5248.40,5214.19,5191.13,5133.11,5079.86,5013.85,4937.85,4851.82,4752.08,4634.60,4510.12,4365.38,4227.54,4106.50,3998.98,3915.45,3840.04,3680.74,3441.69,3383.99,3096.95,2893.30,2735.28,2615.26,2504.69,2424.46,2352.31,2303.41,2271.59,2249.70,2242.52,2220.84,2213.05,2227.86,2246.73,2262.60,2278.02,2302.44,2335.89,2362.37,2384.82,2413.13,2438.23,2457.17,2471.22,2482.14,2495.75,2511.67,2531.45,2545.40,2556.09,2566.33,2573.94,2578.10,2580.83,2590.56,2592.78,2590.34,2584.90,2586.71,2591.57,2589.72,2586.69,2587.31,2579.91,2576.33,2567.25,2547.89,2528.49,2502.00,2464.53,2429.57,2398.29,2383.32,2376.46,2350.16,2313.48,2306.60,2251.92,2233.26,2195.34,2150.92,2109.62,2086.49,2060.51,2050.09,2027.13,2011.93,1994.86,1980.81,1948.69,1923.03,1903.81,1858.81,1829.35,1831.15,1761.39,1742.94,1688.87,1617.79,1517.41,1429.63,1240.11,1100.19,980.75,879.93,838.05,789.25,761.42,767.32,760.22,756.03,766.51,774.91,799.70,821.83,837.31,844.19,855.97,868.79,890.01,911.64,932.14,947.87,969.46,990.01,1003.02,1006.30,1002.91,1013.33,1017.99,1030.13,1040.35,1047.79,1053.02,1054.55,1052.68,1053.60,1057.32,1052.66,1052.11,1054.32,1057.56,1064.05,1065.26,1069.98,1066.95,1063.42,1061.23,1061.53,1060.76,1054.43,1041.87,1033.21,1025.12,1016.51,1012.28,1010.95,1006.10,1007.89,988.57,971.23,952.29,940.49,935.11,927.48,914.63,901.83,883.10,871.60,853.28,847.97,832.08,818.36,802.50,783.39,769.78,749.66,743.21,723.66,702.62,689.02,678.37,664.88,650.64,640.19,625.07,610.20,596.04,580.19,562.03,544.83,534.54,511.21,497.33,483.91,463.24,460.42,440.00,425.95,401.00,386.47,370.16,352.65,335.29,320.21
38782,mean,32518.66,32684.82,32811.06,32910.60,33393.90,34009.63,34326.18,34612.67,35103.24,35790.50,36375.24,36731.29,36932.16,37225.37,37604.22,38020.18,38248.44,38263.23,38079.56,37885.61,37740.13,37622.73,37424.55,37066.10,36515.06,35985.01,35365.12,34094.41,32445.52,30271.76,28618.91,27459.69,26761.51,26401.81,26191.94,26032.90,25853.49,25698.79,25612.63,25617.69,25645.53,25749.22,25904.55,26077.76,26260.34,26428.16,26559.37,26653.77,26675.67,26618.70,26511.42,26357.52,26102.48,25774.09,25359.37,24840.23,24214.53,23504.06,22671.15,21765.98,20780.30,19822.47,18880.80,18072.55,17492.27,17017.62,16409.22,15318.18,13936.41,13195.95,11373.23,10089.49,9073.26,8334.41,7751.88,7350.43,7073.37,6892.25,6767.81,6690.10,6629.30,6591.81,6587.34,6652.06,6742.91,6839.39,6949.79,7120.34,7305.03,7471.45,7650.34,7835.34,8012.15,8178.87,8317.60,8454.54,8597.68,8751.50,8891.31,9023.67,9131.58,9232.22,9324.00,9415.74,9503.48,9585.77,9654.29,9721.30,9775.85,9822.35,9874.20,9915.41,9932.32,9948.85,9937.22,9900.79,9843.60,9773.08,9681.63,9557.01,9376.09,9221.88,9093.95,9013.73,8919.89,8777.28,8625.83,8492.75,8366.82,8213.44,8009.10,7805.63,7609.11,7467.55,7352.64,7262.38,7191.24,7119.66,7074.88,7055.52,6947.73,6859.76,6812.18,6652.43,6530.66,6567.25,6247.18,6079.07,5780.17,5329.50,4886.43,4343.68,3547.14,3021.45,2612.88,2327.45,2190.08,2024.81,1925.67,1918.24,1890.97,1889.64,1916.01,1937.03,1989.22,2042.11,2082.44,2122.13,2158.16,2212.95,2266.52,2329.02,2394.24,2459.25,2523.42,2580.54,2619.42,2647.26,2662.71,2706.25,2738.52,2781.17,2824.10,2848.48,2876.80,2893.50,2906.68,2931.49,2935.07,2949.48,2960.54,2974.92,3003.43,3030.65,3052.16,3079.22,3086.48,3090.57,3076.25,3089.90,3091.50,3088.07,3090.07,3080.98,3062.14,3054.46,3042.24,3049.09,3047.63,3032.38,2980.03,2911.59,2836.81,2789.90,2742.34,2703.46,2651.66,2599.62,2550.51,2515.31,2480.91,2435.55,2376.71,2330.97,2275.45,2226.39,2158.41,2109.92,2052.92,2024.66,1967.69,1937.45,1899.78,1853.64,1810.39,1766.19,1724.29,1684.74,1649.00,1610.71,1570.96,1531.50,1491.54,1444.86,1403.01,1361.58,1327.51,1292.32,1266.12,1248.25,1210.25,1166.56,1133.07,1105.11,1071.86,1048.50
38782,std_dev,5653.46,5705.71,5735.14,5724.45,5755.42,5803.69,5793.95,5758.42,5749.01,5776.98,5806.51,5790.03,5759.97,5734.77,5751.62,5780.71,5802.85,5796.75,5761.50,5738.17,5736.28,5753.74,5770.63,5778.72,5767.12,5755.92,5771.84,5753.67,5790.03,5772.31,5798.67,5775.36,5741.38,5721.02,5709.09,5706.06,5712.23,5708.98,5698.15,5675.94,5660.91,5639.37,5617.56,5596.03,5584.69,5568.66,5550.00,5530.54,5515.86,5484.67,5472.41,5450.09,5415.34,5380.27,5349.34,5317.46,5290.19,5262.94,5231.82,5188.28,5130.84,5063.02,4975.95,4893.54,4842.50,4817.30,4778.25,4617.71,4398.69,4449.01,4135.90,3946.52,3776.34,3632.40,3480.53,3360.05,3281.40,3221.05,3186.40,3160.78,3128.82,3110.86,3097.16,3110.76,3127.60,3138.28,3160.35,3188.85,3225.70,3249.83,3276.64,3310.83,3336.21,3353.59,3369.86,3374.98,3388.02,3406.11,3423.88,3441.97,3451.01,3458.09,3462.97,3458.75,3461.54,3455.63,3450.64,3448.35,3440.59,3434.47,3426.25,3414.04,3405.99,3391.96,3375.29,3352.23,3329.04,3307.74,3281.28,3248.07,3205.85,3166.06,3142.37,3125.91,3116.10,3084.87,3046.05,3019.59,2989.63,2951.59,2901.65,2844.62,2802.00,2766.20,2737.99,2719.29,2698.32,2675.66,2657.62,2646.07,2600.33,2555.56,2541.36,2483.17,2442.65,2475.38,2371.97,2354.74,2299.15,2201.15,2106.35,2005.11,1756.96,1607.36,1474.88,1366.42,1319.96,1242.20,1194.21,1196.71,1185.00,1182.29,1199.19,1209.15,1227.25,1252.76,1267.12,1278.68,1288.87,1299.50,1318.28,1336.70,1358.78,1381.84,1398.98,1418.36,1422.87,1425.28,1423.08,1429.98,1440.38,1448.36,1452.67,1459.44,1460.73,1464.55,1456.69,1451.40,1446.26,1442.56,1440.93,1442.19,1444.46,1452.54,1453.92,1453.44,1450.17,1436.16,1431.47,1426.85,1427.34,1415.42,1408.46,1399.16,1379.87,1370.80,1358.15,1349.02,1350.94,1345.24,1324.45,1300.14,1275.28,1258.77,1243.41,1234.80,1218.82,1201.67,1179.61,1167.52,1155.79,1137.47,1123.15,1105.90,1082.82,1067.06,1043.67,1017.95,999.43,984.80,961.15,946.95,927.87,908.15,888.42,867.20,847.67,827.51,813.28,791.77,770.38,753.92,728.77,711.63,681.53,661.44,645.58,625.37,607.72,588.68,561.79,543.95,506.72,492.51,461.91,432.46
38810,mean,32209.03,32382.70,32591.58,32780.33,33264.49,33906.15,34267.68,34596.29,35106.75,35810.86,36390.01,36777.55,37040.94,37315.49,37693.20,38100.82,38332.94,38354.89,38229.49,38016.03,37840.55,37678.15,37435.66,37023.64,36443.72,35853.59,35210.36,33969.60,32365.25,30234.58,28624.45,27537.84,26924.64,26644.75,26501.43,26370.67,26221.43,26107.88,26035.86,26040.09,26089.75,26185.70,26314.79,26479.08,26659.03,26802.08,26941.68,27020.41,27029.20,26959.23,26852.66,26694.68,26441.83,26123.10,25681.71,25159.49,24545.18,23841.95,23024.49,22139.79,21164.91,20218.98,19295.71,18502.02,17888.53,17411.24,16809.05,15723.83,14370.53,13595.56,11744.55,10369.51,9258.85,8432.29,7763.29,7337.94,7042.88,6849.90,6728.91,6661.57,6599.82,6574.84,6603.50,6684.54,6803.03,6942.65,7089.69,7298.54,7534.06,7742.48,7959.96,8184.92,8388.51,8581.89,8757.31,8916.94,9078.72,9255.04,9413.70,9560.30,9684.35,9787.84,9889.90,9987.59,10082.21,10165.34,10242.02,10306.70,10349.94,10402.11,10435.50,10472.51,10486.34,10501.65,10487.37,10445.16,10394.04,10320.27,10222.94,10102.54,9930.73,9771.01,9649.38,9572.32,9466.61,9322.60,9167.06,9021.59,8891.05,8720.61,8497.56,8267.10,8051.61,7900.64,7765.93,7664.81,7579.26,7501.71,7444.85,7403.03,7294.40,7185.23,7124.93,6961.48,6829.26,6838.34,6506.57,6321.33,5996.09,5510.34,5002.97,4343.39,3468.12,2839.13,2357.35,2045.76,1887.41,1736.43,1651.42,1635.03,1617.08,1617.44,1641.32,1672.07,1722.14,1776.98,1822.43,1871.21,1919.01,1977.00,2051.44,2127.35,2200.50,2279.51,2354.38,2432.85,2485.92,2525.20,2569.48,2616.30,2669.55,2724.60,2765.39,2813.51,2840.18,2870.94,2900.97,2920.13,2935.36,2954.11,2983.01,3004.23,3031.81,3079.99,3100.51,3126.51,3158.02,3160.17,3152.76,3164.19,3174.92,3171.31,3176.80,3172.73,3144.05,3133.45,3136.39,3136.18,3119.11,3112.54,3046.40,2968.11,2901.02,2833.44,2782.32,2750.44,2694.52,2619.54,2575.18,2540.98,2488.77,2434.57,2385.88,2327.14,2246.98,2191.40,2125.91,2057.49,2012.52,1959.38,1913.43,1862.91,1809.62,1764.75,1716.92,1679.90,1626.54,1583.60,1543.41,1495.66,1448.43,1398.05,1346.20,1309.19,1261.35,1223.10,1171.61,1154.83,1110.89,1075.18,1042.46,1005.96,959.72,944.82,917.45,911.05
38810,std_dev,7847.58,7906.60,7961.70,7962.45,8023.79,8133.46,8161.52,8157.62,8201.76,8274.47,8329.40,8352.43,8340.31,8336.41,8389.51,8437.82,8469.55,8470.12,8438.81,8397.95,8389.44,8398.01,8403.54,8380.66,8343.99,8311.20,8296.79,8187.12,8092.25,7891.50,7762.44,7620.41,7525.60,7486.02,7468.22,7451.97,7443.76,7424.18,7416.95,7406.55,7385.35,7369.27,7365.42,7359.61,7362.93,7361.13,7370.69,7358.29,7347.52,7310.86,7279.16,7240.92,7188.49,7128.52,7057.75,6975.63,6889.42,6791.40,6673.48,6531.30,6375.08,6210.19,6038.96,5889.43,5775.06,5684.98,5567.22,5309.99,4966.67,4856.27,4370.12,4018.22,3725.91,3494.02,3292.28,3152.07,3059.58,2995.87,2949.94,2924.06,2894.92,2876.97,2886.33,2913.81,2951.74,2983.36,3016.92,3070.97,3135.55,3197.64,3248.53,3305.84,3363.69,3404.18,3443.84,3479.36,3521.71,3558.02,3598.48,3634.19,3659.84,3685.21,3701.91,3715.25,3734.42,3754.21,3763.14,3774.59,3779.14,3781.42,3786.24,3787.68,3783.96,3783.59,3782.86,3768.37,3751.08,3727.94,3702.10,3660.94,3613.03,3565.94,3527.42,3508.75,3483.13,3439.60,3396.40,3351.08,3304.01,3252.88,3186.61,3112.48,3042.48,2994.64,2957.04,2925.59,2896.19,2863.56,2842.22,2828.79,2783.39,2734.77,2712.35,2647.12,2598.19,2612.46,2506.37,2461.64,2366.63,2230.53,2075.13,1900.85,1612.30,1406.26,1237.11,1113.76,1057.43,995.60,963.61,958.08,947.60,947.96,964.97,980.29,1002.79,1025.35,1037.81,1054.79,1070.99,1093.56,1121.75,1152.02,1174.52,1200.03,1229.21,1256.49,1267.70,1280.32,1293.20,1302.42,1320.72,1338.76,1346.90,1358.11,1365.82,1364.42,1365.68,1367.26,1368.86,1371.29,1378.06,1380.05,1384.21,1393.15,1394.90,1405.75,1411.37,1403.90,1389.75,1390.42,1389.75,1382.35,1378.13,1373.90,1357.17,1346.55,1345.03,1340.87,1334.32,1334.21,1306.00,1274.13,1252.22,1232.17,1215.96,1204.73,1188.20,1162.56,1143.76,1129.93,1113.59,1095.71,1075.31,1048.77,1024.21,1001.07,976.86,951.60,938.64,919.26,895.71,876.22,851.59,829.98,818.92,806.91,782.47,770.13,752.29,724.81,700.48,688.69,661.66,635.83,614.84,593.99,569.65,556.92,539.96,514.52,491.23,464.58,441.89,417.42,397.10,367.22
38820,mean,32510.23,32703.48,32801.75,32861.21,33261.48,33757.46,34032.64,34248.61,34637.85,35183.68,35658.73,35945.38,36099.25,36315.80,36637.38,36951.23,37168.68,37205.54,37084.28,36939.35,36836.55,36750.64,36605.77,36340.82,35915.29,35531.06,35067.63,34068.06,32792.54,30970.04,29541.73,28462.72,27752.64,27394.33,27144.74,26972.23,26762.52,26563.78,26443.97,26401.19,26391.83,26478.20,26612.08,26772.40,26949.37,27099.63,27213.69,27288.27,27304.74,27248.32,27144.81,27000.80,26790.84,26495.10,26123.62,25664.41,25115.76,24482.70,23717.65,22870.33,21940.57,21006.53,20077.34,19271.66,18651.77,18130.23,17490.12,16383.58,14994.72,14143.31,12169.85,10675.94,9442.56,8531.04,7823.42,7335.74,7006.99,6789.29,6623.03,6527.68,6461.88,6422.93,6430.90,6506.28,6612.93,6734.32,6878.69,7081.70,7309.14,7514.02,7731.81,7949.66,8160.81,8353.41,8523.27,8689.81,8858.94,9031.16,9193.45,9339.42,9455.72,9566.93,9670.34,9782.01,9871.58,9973.77,10048.97,10116.73,10175.80,10238.40,10288.18,10333.77,10358.63,10376.32,10368.20,10340.37,10286.60,10215.13,10115.90,9987.17,9800.52,9618.34,9479.36,9393.15,9292.57,9139.89,8984.84,8857.15,8725.20,8552.09,8333.29,8103.31,7900.86,7752.73,7621.56,7526.54,7442.51,7373.68,7330.89,7305.47,7206.58,7103.39,7052.97,6893.47,6772.42,6773.44,6460.70,6276.35,5957.66,5454.25,4941.43,4258.21,3387.99,2751.38,2254.40,1930.65,1764.94,1602.42,1521.24,1495.36,1478.41,1475.33,1490.19,1523.94,1573.55,1623.63,1671.92,1714.96,1764.43,1819.80,1885.78,1965.33,2038.88,2116.02,2180.48,2258.92,2311.37,2351.01,2388.18,2434.50,2483.43,2535.64,2575.26,2619.31,2645.41,2677.99,2709.18,2723.35,2743.19,2766.03,2790.83,2803.43,2841.61,2892.07,2909.87,2934.73,2961.62,2972.85,2965.00,2994.44,2993.02,2990.48,2994.99,2997.10,2985.43,2969.59,2974.83,2979.25,2965.88,2942.12,2886.31,2818.69,2738.79,2675.29,2625.48,2583.17,2512.62,2456.63,2406.97,2374.93,2329.90,2282.73,2229.76,2167.52,2101.36,2042.68,1979.27,1918.27,1871.39,1830.46,1772.96,1723.54,1690.82,1638.71,1585.26,1545.54,1492.83,1453.89,1414.84,1379.71,1337.78,1278.33,1239.02,1212.12,1149.10,1104.37,1084.77,1045.46,1009.74,984.81,945.68,918.97,895.90,873.08,840.65,796.48
38820,std_dev,5787.85,5861.07,5867.41,5861.70,5906.98,5985.58,5997.57,6007.81,6032.36,6084.87,6127.41,6135.92,6143.57,6152.66,6170.54,6214.02,6242.97,6243.11,6213.93,6195.27,6179.36,6169.65,6169.90,6158.07,6121.99,6090.46,6054.28,5969.23,5882.10,5735.76,5635.60,5537.83,5458.01,5425.71,5395.68,5380.65,5357.57,5342.37,5318.84,5300.93,5283.91,5271.40,5264.45,5259.38,5261.78,5260.55,5257.04,5249.55,5240.99,5228.88,5201.55,5170.01,5141.73,5097.33,5046.31,4998.78,4939.84,4877.28,4804.84,4720.55,4624.93,4528.39,4418.06,4323.70,4256.73,4203.55,4128.15,3960.80,3755.87,3720.81,3393.82,3158.29,2943.29,2763.98,2603.85,2481.08,2394.70,2340.48,2288.53,2266.75,2248.47,2234.89,2230.52,2250.42,2275.37,2286.91,2317.88,2365.41,2411.76,2446.37,2493.28,2537.21,2576.37,2608.61,2634.83,2660.93,2683.01,2708.04,2736.16,2761.26,2773.85,2792.42,2803.08,2811.78,2814.57,2829.78,2827.96,2827.10,2831.41,2830.61,2827.57,2830.76,2825.94,2813.81,2804.50,2796.73,2778.07,2765.96,2740.98,2714.33,2679.48,2640.43,2615.07,2597.48,2583.25,2550.21,2515.89,2489.24,2461.15,2428.40,2385.09,2331.76,2289.24,2257.89,2228.47,2210.73,2195.08,2172.82,2155.17,2145.23,2115.32,2080.31,2060.72,2015.69,1990.42,1991.66,1912.68,1884.73,1828.73,1722.83,1615.60,1466.29,1240.76,1064.50,924.54,828.35,781.01,731.17,702.03,696.94,688.28,690.17,701.75,706.34,721.90,742.89,759.27,769.26,773.43,790.47,809.07,835.14,854.63,875.85,897.28,910.06,929.40,936.59,933.64,948.24,965.94,981.06,986.54,991.75,1002.63,1009.04,1014.02,1017.90,1016.11,1016.44,1017.86,1022.72,1025.73,1035.93,1039.04,1043.66,1056.82,1054.68,1046.48,1045.80,1045.33,1045.83,1044.45,1032.81,1030.69,1016.54,1020.01,1012.11,1019.07,999.35,982.16,962.80,942.11,930.45,906.75,891.80,885.56,867.99,849.11,839.30,833.54,819.77,804.30,783.70,766.14,743.28,725.23,712.87,691.66,686.82,665.93,642.96,635.73,612.19,607.29,586.23,573.36,556.68,547.64,533.35,509.08,495.66,479.51,465.49,443.92,432.63,417.51,398.63,384.97,375.08,361.47,338.03,322.09,303.67,290.98,272.91
38841,mean,34219.13,34380.28,34502.32,34589.89,35030.08,35537.32,35807.22,36069.44,36484.75,37068.19,37585.60,37899.57,38087.53,38346.00,38679.49,39046.29,39293.81,39351.83,39231.73,39072.53,38963.52,38862.27,38683.57,38348.47,37799.27,37263.97,36714.64,35617.27,34210.95,32252.42,30688.17,29526.48,28774.11,28342.90,28067.70,27856.80,27615.37,27428.83,27309.21,27293.26,27334.78,27466.93,27652.63,27867.79,28084.07,28270.30,28401.87,28499.99,28512.24,28452.09,28341.63,28226.91,27995.95,27721.12,27339.06,26850.45,26264.27,25586.05,24794.87,23912.52,22904.89,21924.33,20933.18,20056.74,19399.71,18869.10,18218.92,17114.23,15743.33,14952.75,12989.64,11505.60,10273.01,9350.14,8612.82,8109.42,7758.14,7535.95,7377.40,7286.49,7216.28,7177.10,7188.82,7267.89,7380.39,7502.84,7651.47,7870.56,8102.11,8306.61,8520.68,8741.87,8951.59,9141.14,9298.18,9450.00,9610.66,9770.67,9919.25,10049.71,10161.22,10253.00,10347.07,10435.00,10519.23,10609.40,10677.58,10739.75,10785.86,10832.34,10872.95,10905.19,10921.62,10929.11,10911.46,10864.79,10793.41,10696.16,10577.71,10433.74,10229.18,10043.64,9898.58,9814.16,9716.03,9565.01,9403.92,9270.74,9149.19,8998.38,8784.87,8565.03,8362.76,8218.74,8100.64,8009.45,7931.30,7864.74,7815.27,7781.73,7671.42,7561.19,7501.40,7336.91,7216.04,7234.65,6921.42,6743.61,6427.30,5943.99,5429.60,4737.18,3821.27,3143.79,2582.27,2204.48,1998.32,1819.93,1716.94,1692.79,1674.12,1674.81,1702.06,1744.25,1806.68,1868.21,1925.13,1988.07,2048.47,2117.53,2200.06,2287.51,2364.58,2453.49,2533.36,2608.00,2663.66,2708.72,2748.70,2788.00,2836.14,2887.93,2936.97,2977.16,3001.48,3032.81,3050.02,3075.37,3086.33,3105.72,3118.26,3144.42,3171.09,3207.11,3230.88,3264.64,3278.39,3283.57,3280.95,3292.93,3293.28,3295.23,3299.46,3297.53,3271.83,3264.11,3264.55,3265.35,3257.86,3237.89,3176.43,3099.89,3016.05,2943.95,2879.26,2837.75,2780.68,2711.24,2647.18,2618.97,2582.12,2528.15,2465.79,2397.74,2333.03,2278.35,2207.64,2141.19,2096.01,2046.47,1990.02,1949.95,1902.30,1844.48,1807.87,1755.78,1701.24,1657.22,1621.01,1572.26,1510.34,1467.27,1412.43,1355.23,1316.95,1260.15,1212.28,1170.06,1150.76,1106.63,1058.51,1021.05,984.41,945.53,935.15,892.14
38841,std_dev,6010.59,6036.28,6053.10,6060.00,6109.80,6193.48,6238.71,6271.49,6310.46,6388.91,6460.04,6487.36,6497.83,6531.40,6562.78,6622.10,6670.37,6680.77,6656.87,6631.34,6619.55,6621.40,6620.94,6603.73,6566.61,6537.99,6495.91,6354.68,6191.54,5915.80,5683.67,5479.03,5343.45,5249.53,5201.01,5148.39,5107.92,5068.64,5040.74,5029.49,5027.44,5047.54,5073.88,5100.15,5123.56,5150.16,5161.79,5166.65,5164.35,5158.46,5140.96,5109.25,5075.26,5024.60,4974.99,4903.58,4821.93,4719.14,4601.48,4474.77,4332.84,4184.44,4031.65,3900.14,3805.63,3735.01,3640.50,3467.29,3265.18,3210.38,2924.89,2722.91,2550.42,2409.52,2280.38,2186.74,2114.50,2071.40,2034.39,2014.06,1999.79,1984.66,1979.87,1997.67,2018.97,2032.21,2044.96,2081.12,2113.37,2146.78,2178.09,2201.01,2225.01,2247.83,2264.18,2273.41,2290.57,2305.45,2325.26,2337.15,2343.31,2349.97,2354.55,2359.21,2360.45,2362.45,2365.90,2364.80,2367.03,2365.48,2368.32,2365.70,2364.01,2356.68,2351.59,2341.53,2329.28,2313.75,2296.20,2265.04,2229.87,2193.64,2170.06,2157.56,2141.50,2121.15,2090.28,2068.33,2048.27,2012.85,1979.16,1941.30,1907.57,1881.40,1861.39,1840.65,1829.32,1816.00,1804.41,1792.69,1769.00,1743.70,1727.55,1689.00,1661.32,1669.07,1609.55,1590.76,1546.17,1473.69,1393.04,1287.77,1107.98,986.84,878.10,797.35,765.09,725.27,696.23,694.69,696.59,696.27,701.18,710.28,725.61,738.21,748.16,755.95,761.20,774.06,786.91,801.19,815.41,835.45,847.15,863.14,866.81,869.50,870.82,876.20,884.03,894.18,900.08,906.33,905.92,903.71,903.60,903.66,901.68,897.26,896.32,898.86,901.86,906.38,905.47,912.12,913.33,908.83,902.19,902.83,898.29,894.54,891.89,886.83,873.97,869.64,866.42,866.22,856.98,854.52,840.70,824.87,808.92,786.26,777.01,775.28,762.05,748.45,736.52,725.70,719.90,711.92,697.79,680.46,670.54,660.73,640.94,622.07,609.66,604.19,589.07,578.48,568.37,558.32,549.70,535.24,526.99,510.12,502.66,490.37,473.76,460.89,449.65,442.74,429.49,408.47,396.91,388.95,376.92,371.62,350.78,329.96,313.83,305.08,285.41,272.75
