Img_name,Band_001,Band_002,Band_003,Band_004,Band_005,Band_006,Band_007,Band_008,Band_009,Band_010,Band_011,Band_012,Band_013,Band_014,Band_015,Band_016,Band_017,Band_018,Band_019,Band_020,Band_021,Band_022,Band_023,Band_024,Band_025,Band_026,Band_027,Band_028,Band_029,Band_030,Band_031,Band_032,Band_033,Band_034,Band_035,Band_036,Band_037,Band_038,Band_039,Band_040,Band_041,Band_042,Band_043,Band_044,Band_045,Band_046,Band_047,Band_048,Band_049,Band_050,Band_051,Band_052,Band_053,Band_054,Band_055,Band_056,Band_057,Band_058,Band_059,Band_060,Band_061,Band_062,Band_063,Band_064,Band_065,Band_066,Band_067,Band_068,Band_069,Band_070,Band_071,Band_072,Band_073,Band_074,Band_075,Band_076,Band_077,Band_078,Band_079,Band_080,Band_081,Band_082,Band_083,Band_084,Band_085,Band_086,Band_087,Band_088,Band_089,Band_090,Band_091,Band_092,Band_093,Band_094,Band_095,Band_096,Band_097,Band_098,Band_099,Band_100,Band_101,Band_102,Band_103,Band_104,Band_105,Band_106,Band_107,Band_108,Band_109,Band_110,Band_111,Band_112,Band_113,Band_114,Band_115,Band_116,Band_117,Band_118,Band_119,Band_120,Band_121,Band_122,Band_123,Band_124,Band_125,Band_126,Band_127,Band_128,Band_129,Band_130,Band_131,Band_132,Band_133,Band_134,Band_135,Band_136,Band_137,Band_138,Band_139,Band_140,Band_141,Band_142,Band_143,Band_144,Band_145,Band_146,Band_147,Band_148,Band_149,Band_150,Band_151,Band_152,Band_153,Band_154,Band_155,Band_156,Band_157,Band_158,Band_159,Band_160
38798,2586.50,2742.14,2892.06,3028.54,3167.13,3290.70,3377.28,3642.34,3823.48,4033.28,4247.13,4458.54,4667.97,4855.03,5071.13,5255.71,5465.82,5672.41,5946.73,6230.78,6511.64,6674.83,6936.24,7199.66,7425.25,7651.92,7872.29,8162.51,8392.15,8594.49,8862.60,9118.49,9441.35,9678.21,9962.09,10278.41,10501.24,10813.27,11116.08,11365.71,11639.47,11935.58,12141.00,12482.18,12805.31,12981.95,13314.15,13660.20,13879.16,14175.70,14516.47,14731.04,14968.87,15332.39,15667.71,15889.30,16161.43,16514.20,16822.58,16954.24,17326.58,17766.98,17868.90,18062.84,18510.24,18788.05,18902.03,19224.63,19481.17,19790.27,20066.66,20233.82,20409.55,20824.57,21149.97,21145.42,21181.59,21558.39,21997.22,22070.49,22126.55,22426.63,22728.84,22885.79,23020.59,23103.19,23294.62,23532.65,23836.98,24162.96,24355.46,24477.78,24720.82,25057.09,25217.66,25227.33,25212.31,25223.10,25705.75,26100.06,26165.61,26165.46,26293.16,26585.31,26907.59,27030.82,26930.95,26883.06,27053.73,27346.11,27600.27,27582.06,27452.94,27537.77,27734.03,27969.58,28116.39,28222.76,28380.66,28569.65,28599.47,28503.37,28421.84,28590.22,28926.60,29205.02,29229.14,29148.88,28948.73,29028.01,29372.70,29822.89,30010.53,29927.93,29581.35,29406.61,29611.44,29977.57,30368.57,30536.51,30517.63,30377.42,30328.30,30325.44,30331.63,30534.86,30604.13,30515.62,30539.43,30665.52,30898.93,31095.27,31153.25,31151.12,31089.46,31100.32,31234.76,31556.76,31840.41,32093.87
38799,3039.09,3267.78,3456.05,3613.07,3763.33,3877.60,3926.55,4286.89,4497.74,4766.24,5002.15,5274.98,5496.06,5697.89,5922.28,6134.20,6320.13,6543.25,6860.31,7160.15,7466.22,7561.88,7849.64,8117.76,8378.51,8573.51,8803.19,9120.59,9357.20,9559.60,9746.17,10083.77,10411.83,10670.54,10975.23,11281.15,11503.92,11828.59,12136.85,12390.56,12693.58,12942.33,13192.77,13537.84,13821.07,14060.64,14396.48,14720.91,14987.66,15279.77,15553.17,15816.09,16113.43,16453.02,16789.50,17037.60,17333.18,17657.72,17967.14,18165.76,18535.49,18885.90,19053.36,19339.90,19723.20,19966.08,20134.20,20472.24,20649.13,21030.29,21315.11,21503.14,21729.30,22096.18,22345.52,22409.89,22543.62,22796.45,23198.40,23321.92,23472.64,23757.86,24015.60,24190.14,24346.94,24392.63,24580.87,24815.67,25090.79,25423.37,25662.64,25859.34,26153.73,26451.25,26608.02,26699.44,26667.96,26384.81,26951.76,27470.68,27604.28,27705.76,27860.30,28141.17,28388.71,28447.37,28407.37,28471.93,28652.96,28914.69,29100.37,29034.28,28899.70,29038.21,29199.97,29454.54,29592.45,29727.26,29911.39,30073.96,30129.09,30090.44,30077.12,30212.19,30531.85,30706.44,30653.62,30662.42,30609.89,30759.98,31057.96,31351.37,31460.15,31377.97,31126.83,31008.51,31276.65,31572.65,31769.18,31894.77,31937.20,31970.29,31952.17,31898.05,31700.02,31805.48,31979.37,31882.98,31967.70,32079.51,32350.81,32568.48,32664.02,32739.17,32942.91,32994.75,33092.22,33361.33,33685.55,33754.78
38800,3297.86,3538.41,3751.04,3907.26,4066.97,4211.27,4271.61,4657.02,4883.06,5167.22,5426.56,5713.07,5949.50,6181.55,6432.59,6660.97,6863.68,7113.95,7454.38,7784.30,8114.22,8232.59,8543.97,8840.94,9129.20,9347.07,9597.04,9935.14,10198.23,10423.33,10639.68,11008.54,11360.99,11641.15,11978.55,12320.88,12562.89,12921.49,13256.07,13540.08,13870.42,14147.63,14426.40,14805.98,15109.17,15374.19,15754.79,16099.47,16399.71,16716.40,17030.09,17313.76,17638.03,18022.32,18388.88,18655.70,18987.42,19351.12,19688.52,19897.38,20310.90,20699.42,20875.54,21184.39,21624.43,21887.53,22073.27,22457.10,22651.72,23051.45,23375.98,23576.86,23830.54,24221.41,24510.88,24579.10,24716.13,25003.67,25439.96,25586.11,25761.15,26074.22,26354.19,26553.18,26728.66,26777.42,26979.08,27249.84,27566.32,27897.05,28184.26,28383.39,28709.44,29049.07,29211.38,29293.31,29275.17,29008.73,29598.09,30166.57,30316.55,30421.85,30590.84,30881.44,31172.77,31233.58,31199.74,31253.77,31460.93,31738.66,31940.44,31902.89,31739.72,31902.92,32084.47,32357.59,32493.75,32642.65,32855.67,33026.40,33074.02,33047.25,33038.19,33199.46,33544.23,33705.24,33677.05,33690.35,33614.41,33757.84,34101.69,34455.94,34557.87,34459.91,34204.13,34039.68,34393.75,34694.70,34928.69,35041.39,35103.32,35123.11,35101.15,35045.15,34860.63,34953.67,35168.66,35059.89,35166.47,35294.63,35574.92,35721.22,35892.91,35968.32,36137.64,36234.20,36388.87,36674.26,36982.60,37085.60
38801,2966.11,3186.04,3366.23,3520.34,3672.15,3798.02,3858.73,4201.39,4407.42,4657.12,4895.50,5156.39,5377.08,5577.83,5807.36,6017.66,6206.65,6436.00,6737.99,7037.02,7337.80,7457.35,7741.19,8011.18,8269.30,8471.64,8706.22,9013.93,9252.15,9459.92,9669.48,9996.35,10319.90,10574.50,10883.56,11187.72,11422.79,11750.13,12055.25,12310.58,12614.32,12878.30,13126.17,13475.19,13754.20,14000.54,14343.41,14666.99,14927.17,15230.50,15513.82,15776.49,16071.27,16422.34,16752.34,16994.35,17306.90,17639.16,17940.68,18146.25,18518.60,18874.44,19039.24,19323.74,19723.59,19968.78,20137.92,20476.05,20672.57,21040.17,21321.34,21509.09,21741.16,22105.39,22370.09,22436.24,22561.12,22847.07,23238.71,23371.64,23508.67,23800.03,24064.80,24237.55,24390.38,24464.31,24651.51,24892.68,25182.20,25493.35,25742.75,25931.63,26220.37,26519.53,26680.52,26748.69,26751.62,26532.31,27075.04,27568.79,27677.32,27768.24,27926.98,28223.68,28457.32,28527.73,28497.76,28549.68,28728.78,28988.08,29203.08,29154.50,29011.36,29165.81,29324.86,29585.61,29692.52,29832.53,30028.79,30195.39,30229.09,30201.02,30191.96,30321.64,30658.80,30826.55,30775.37,30786.90,30726.67,30852.62,31128.72,31475.47,31579.14,31516.07,31242.37,31178.67,31445.19,31687.72,31943.84,32043.87,32095.47,32115.49,32089.49,32059.94,31900.19,32040.99,32201.21,32114.51,32222.22,32306.09,32525.62,32722.94,32833.38,32888.23,33078.79,33160.04,33272.30,33536.14,33700.21,33891.97
38802,3316.62,3576.50,3783.05,3946.07,4104.70,4247.10,4292.90,4673.16,4913.81,5202.60,5464.81,5758.36,5996.54,6224.40,6472.32,6697.31,6900.62,7147.48,7484.19,7809.97,8142.55,8245.03,8554.17,8847.79,9135.17,9343.67,9598.39,9942.13,10197.16,10414.19,10623.17,10988.70,11335.97,11615.81,11955.25,12285.65,12507.60,12839.62,13177.16,13481.51,13812.12,14086.36,14364.98,14735.68,15039.26,15301.33,15672.20,16013.10,16307.18,16617.91,16915.44,17203.39,17528.58,17901.50,18260.77,18512.49,18809.81,19195.26,19534.58,19746.73,20149.11,20524.84,20703.88,21022.58,21447.76,21696.99,21891.96,22254.28,22448.16,22850.06,23162.61,23382.38,23621.65,24013.25,24284.91,24362.80,24482.13,24765.74,25192.35,25345.93,25517.87,25806.33,26092.71,26290.32,26458.22,26496.55,26695.07,26963.40,27264.62,27620.07,27889.75,28098.40,28405.44,28738.07,28920.82,29001.08,28974.33,28651.84,29255.12,29851.20,29995.35,30094.39,30277.99,30561.78,30822.91,30895.45,30860.40,30930.30,31119.33,31395.47,31585.88,31547.74,31369.96,31548.41,31703.87,31990.04,32134.74,32281.29,32506.36,32658.87,32721.03,32678.57,32669.31,32813.02,33165.50,33331.92,33306.43,33306.16,33235.03,33370.36,33705.49,34040.30,34170.27,34079.82,33792.75,33656.15,33980.15,34271.61,34489.53,34642.83,34686.45,34736.16,34714.03,34644.17,34447.47,34516.53,34739.39,34644.23,34710.31,34900.74,35094.43,35345.76,35466.34,35552.70,35701.51,35824.39,35967.46,36258.35,36524.66,36690.60
38803,2957.06,3170.09,3361.45,3509.93,3659.92,3798.13,3862.53,4189.70,4400.83,4651.91,4890.27,5145.97,5372.47,5575.73,5800.89,6014.08,6210.22,6441.72,6751.98,7053.87,7357.83,7485.92,7774.51,8043.64,8307.78,8517.44,8754.63,9065.93,9311.77,9530.83,9742.44,10072.41,10399.73,10657.76,10970.19,11290.11,11526.94,11860.77,12170.95,12431.28,12733.66,13007.09,13257.61,13617.61,13913.90,14152.43,14501.45,14829.42,15097.99,15404.58,15702.41,15971.46,16266.36,16619.56,16959.20,17207.46,17514.80,17855.65,18168.07,18370.60,18752.90,19119.73,19281.97,19571.93,19976.01,20229.86,20412.07,20760.68,20958.99,21318.33,21611.51,21800.36,22036.28,22411.05,22679.80,22741.75,22875.89,23178.12,23580.25,23698.58,23860.10,24148.37,24425.97,24585.89,24752.56,24831.43,25030.71,25264.00,25569.90,25898.40,26131.05,26305.48,26604.16,26921.39,27065.47,27157.43,27159.42,26982.91,27500.51,27967.62,28092.85,28179.20,28346.73,28635.29,28882.70,28983.69,28924.42,28973.01,29177.07,29433.06,29637.65,29595.83,29488.97,29633.98,29801.04,30040.43,30169.05,30310.97,30500.49,30646.44,30684.09,30657.33,30644.78,30809.82,31123.73,31299.26,31287.65,31266.68,31178.07,31327.07,31637.28,31937.09,32082.07,32032.11,31762.25,31646.39,31954.93,32229.41,32488.07,32620.60,32626.50,32622.00,32621.84,32592.90,32449.17,32584.45,32748.94,32649.58,32741.08,32807.60,33071.33,33272.72,33402.60,33407.81,33574.88,33635.78,33763.99,34030.22,34265.94,34397.93
38804,3629.34,3889.40,4117.58,4303.06,4484.09,4631.48,4686.91,5109.70,5368.59,5675.30,5966.51,6292.94,6549.99,6792.73,7060.53,7320.53,7534.62,7800.68,8172.56,8526.45,8895.43,9008.49,9348.01,9669.24,9973.80,10211.06,10481.38,10853.29,11140.92,11371.17,11594.67,12000.81,12381.06,12690.62,13052.41,13421.88,13681.75,14072.18,14432.44,14727.63,15082.10,15393.96,15682.34,16103.08,16435.93,16715.14,17122.19,17492.96,17819.57,18162.28,18482.72,18802.93,19156.93,19565.62,19956.34,20251.10,20611.38,20994.97,21358.24,21599.19,22030.58,22448.15,22640.67,22989.33,23451.96,23725.88,23943.48,24337.49,24544.57,25001.14,25337.22,25554.22,25831.26,26263.37,26562.87,26638.25,26773.13,27095.22,27574.79,27714.48,27898.98,28225.16,28545.32,28749.52,28946.66,28993.57,29217.49,29487.24,29831.67,30219.45,30503.28,30741.85,31084.27,31449.41,31636.11,31715.09,31704.63,31352.90,32023.56,32666.71,32819.56,32911.69,33114.64,33451.65,33729.85,33797.95,33753.85,33844.55,34049.15,34342.57,34566.81,34520.77,34337.99,34514.94,34686.68,35012.35,35169.59,35331.68,35563.86,35734.16,35811.78,35746.53,35741.29,35910.31,36297.10,36498.48,36439.96,36428.83,36388.87,36523.45,36857.02,37242.52,37392.55,37306.91,36981.09,36833.57,37196.13,37517.93,37784.21,37926.47,37950.61,37988.94,37947.04,37900.64,37622.85,37778.63,37999.58,37951.29,37918.92,38174.23,38400.55,38685.39,38827.02,38886.95,39105.57,39218.22,39357.92,39684.80,39987.34,40107.64
38805,2760.88,2952.51,3129.32,3282.07,3417.88,3539.27,3602.80,3914.11,4106.03,4344.97,4562.93,4804.37,5003.91,5203.35,5413.49,5620.38,5803.78,6017.46,6307.66,6585.51,6871.05,6997.60,7266.33,7517.50,7764.21,7963.92,8186.58,8481.27,8708.90,8913.25,9118.07,9427.16,9726.35,9973.30,10265.51,10562.54,10788.49,11098.81,11389.00,11636.73,11919.93,12174.40,12416.73,12747.94,13020.44,13253.81,13584.50,13881.13,14138.99,14433.02,14708.95,14960.53,15244.13,15577.75,15887.77,16130.19,16425.30,16742.55,17036.63,17227.86,17594.41,17934.19,18085.90,18368.52,18729.05,18977.21,19153.83,19471.70,19661.49,20001.90,20276.84,20462.64,20683.67,21035.24,21280.26,21341.51,21468.57,21758.98,22112.66,22240.85,22377.47,22647.12,22899.14,23053.85,23204.97,23289.85,23477.72,23704.41,23981.16,24273.88,24503.15,24677.06,24934.34,25226.21,25371.91,25456.47,25466.41,25302.99,25790.54,26219.93,26325.27,26411.95,26570.63,26827.88,27048.18,27140.38,27087.59,27152.13,27315.44,27570.27,27731.55,27707.63,27619.04,27733.41,27897.90,28138.04,28255.45,28392.46,28548.76,28688.70,28753.67,28732.54,28736.30,28888.55,29155.88,29338.44,29315.87,29309.50,29271.97,29394.18,29675.06,29984.05,30099.00,30053.66,29830.61,29753.11,30017.93,30301.73,30506.74,30623.39,30663.43,30669.66,30647.73,30661.24,30545.48,30630.50,30785.87,30707.07,30785.86,30923.51,31119.19,31282.13,31426.77,31477.49,31612.40,31675.33,31805.66,32063.18,32301.60,32382.10
38806,3036.88,3245.86,3445.31,3602.09,3753.47,3894.00,3962.13,4305.61,4518.49,4774.66,5019.08,5280.78,5511.33,5723.86,5959.37,6180.76,6384.35,6621.33,6941.41,7250.22,7569.97,7696.33,7997.63,8274.77,8545.90,8763.35,9008.93,9328.37,9584.27,9805.39,10032.47,10363.36,10707.08,10977.07,11297.64,11623.07,11868.90,12205.77,12535.70,12802.17,13120.29,13390.40,13650.43,14031.12,14329.45,14574.57,14939.97,15281.15,15552.35,15871.18,16181.15,16447.15,16758.61,17119.87,17475.95,17725.14,18054.52,18407.51,18730.64,18940.21,19339.03,19710.68,19884.65,20181.63,20592.60,20851.65,21041.08,21392.91,21611.46,21988.19,22290.42,22483.00,22722.80,23116.28,23381.65,23447.11,23591.28,23903.07,24315.47,24446.47,24602.00,24915.13,25184.84,25356.41,25526.80,25603.39,25807.34,26068.07,26378.67,26698.79,26958.30,27146.24,27437.77,27762.24,27935.13,28011.93,28017.01,27825.14,28369.96,28855.11,28979.99,29076.27,29266.59,29552.31,29819.34,29885.10,29862.21,29908.83,30103.04,30387.21,30592.36,30553.02,30440.22,30571.65,30755.21,31000.12,31141.16,31270.74,31479.92,31646.34,31694.10,31654.00,31644.56,31802.18,32116.84,32299.20,32282.14,32284.87,32202.19,32332.20,32663.65,33003.67,33117.78,33025.02,32781.95,32651.08,32978.47,33268.46,33536.47,33647.24,33692.35,33702.17,33681.07,33591.23,33521.99,33572.68,33823.70,33697.19,33805.29,33863.89,34159.24,34382.82,34452.64,34541.06,34657.33,34746.05,34871.92,35127.86,35420.70,35536.67
38807,2934.48,3140.68,3309.02,3467.49,3619.21,3752.97,3822.05,4150.10,4342.74,4589.81,4827.18,5078.74,5292.19,5506.55,5727.02,5937.03,6135.31,6363.76,6665.89,6968.07,7270.09,7402.73,7693.46,7957.61,8220.78,8429.56,8663.36,8973.51,9220.59,9440.10,9660.15,9985.14,10305.55,10563.21,10877.68,11186.43,11432.48,11760.99,12067.04,12327.99,12631.36,12901.28,13156.49,13509.48,13797.45,14046.88,14388.13,14713.71,14984.87,15289.88,15588.04,15849.69,16149.98,16496.48,16836.06,17081.10,17400.93,17734.28,18033.53,18248.83,18629.46,18981.90,19148.45,19443.05,19828.59,20073.83,20260.87,20599.97,20807.22,21160.16,21442.23,21645.73,21884.04,22246.59,22507.72,22580.39,22715.48,23015.20,23394.96,23515.47,23674.15,23951.37,24217.15,24387.59,24536.81,24626.80,24836.89,25074.94,25365.41,25660.96,25900.05,26085.14,26372.18,26659.68,26827.07,26909.54,26926.34,26781.71,27268.67,27690.72,27812.53,27904.55,28071.54,28351.79,28583.39,28664.18,28618.09,28681.09,28882.69,29110.83,29302.76,29263.58,29168.63,29307.93,29472.63,29719.78,29846.58,29982.72,30167.10,30312.75,30367.66,30354.25,30354.73,30527.08,30817.98,30980.03,30976.23,30997.73,30949.45,31079.99,31390.61,31699.59,31828.63,31780.12,31563.60,31489.35,31750.84,32038.09,32261.77,32417.95,32444.31,32469.60,32432.71,32436.61,32342.15,32432.12,32578.72,32482.74,32617.16,32708.01,32963.59,33170.55,33270.21,33326.54,33433.06,33554.08,33641.85,33926.50,34165.50,34288.11
38808,3180.92,3384.94,3571.27,3737.17,3901.39,4055.43,4158.97,4479.25,4701.76,4957.73,5211.99,5477.58,5717.77,5954.39,6206.68,6443.59,6675.35,6943.16,7276.07,7608.80,7948.77,8141.61,8464.12,8756.44,9057.38,9311.31,9587.74,9934.31,10211.75,10486.78,10760.24,11108.02,11477.95,11781.20,12139.02,12491.04,12791.12,13161.85,13514.86,13820.24,14175.55,14501.74,14794.82,15205.83,15543.10,15829.94,16227.75,16603.87,16916.83,17278.53,17631.64,17934.96,18276.26,18676.09,19055.56,19362.42,19729.32,20117.71,20467.14,20716.01,21159.59,21575.77,21766.69,22104.94,22561.72,22857.72,23083.49,23467.93,23732.82,24127.76,24457.39,24689.70,24981.14,25402.09,25705.74,25790.80,25993.08,26379.59,26790.11,26930.01,27114.46,27451.35,27729.96,27926.29,28126.39,28273.78,28514.45,28795.78,29140.09,29494.62,29761.35,29973.43,30302.48,30668.06,30848.35,30943.32,31013.95,31016.44,31517.52,31918.18,32054.06,32153.94,32380.50,32679.35,32968.15,33064.49,33043.99,33114.44,33344.18,33640.15,33861.42,33848.29,33781.59,33938.72,34153.95,34402.95,34558.90,34725.27,34917.30,35090.00,35146.45,35131.38,35146.50,35335.78,35664.36,35907.29,35873.11,35848.89,35814.83,35953.61,36312.89,36671.96,36814.65,36775.04,36541.68,36479.59,36773.87,37101.77,37375.46,37534.28,37555.74,37588.23,37568.64,37599.61,37528.56,37696.96,37827.55,37764.28,37850.75,37994.82,38276.15,38520.02,38551.94,38618.01,38744.36,38869.07,39010.55,39301.48,39584.54,39667.78
38809,2538.86,2718.09,2870.18,3007.76,3142.13,3252.30,3313.62,3591.16,3773.08,3989.07,4195.01,4416.84,4601.29,4780.69,4975.28,5159.83,5330.17,5526.14,5793.34,6046.25,6312.94,6424.28,6669.86,6905.18,7130.46,7311.84,7514.07,7782.61,7989.87,8179.61,8364.40,8645.66,8925.13,9157.31,9421.96,9690.39,9898.62,10184.38,10448.92,10674.62,10939.58,11174.00,11395.13,11699.23,11952.91,12167.40,12469.72,12745.63,12979.29,13244.69,13505.48,13735.46,13994.71,14302.24,14591.14,14813.85,15084.58,15382.12,15647.86,15837.10,16164.39,16473.86,16624.96,16880.88,17213.29,17440.60,17593.00,17888.25,18072.05,18380.65,18639.68,18810.84,19023.38,19343.28,19566.60,19623.18,19747.66,20006.21,20332.64,20448.22,20586.83,20824.74,21051.43,21199.16,21352.90,21418.59,21592.87,21799.33,22059.45,22335.10,22539.61,22700.86,22964.63,23234.22,23366.21,23437.40,23456.19,23308.08,23749.31,24140.73,24258.20,24342.77,24477.64,24730.87,24933.16,25006.10,24967.74,25026.62,25184.80,25406.31,25586.92,25540.27,25444.16,25578.88,25718.68,25928.64,26035.40,26164.18,26327.61,26450.72,26513.69,26490.64,26493.27,26619.18,26886.47,27043.11,27011.20,27016.20,26951.29,27085.30,27351.38,27635.83,27729.05,27674.57,27474.55,27389.12,27654.57,27878.30,28080.95,28182.91,28216.94,28237.98,28225.45,28232.13,28086.84,28171.66,28314.89,28252.60,28338.93,28435.76,28662.45,28830.89,28939.56,28963.08,29092.56,29199.26,29321.43,29539.43,29757.67,29791.70
38810,3093.71,3319.22,3514.07,3674.36,3833.22,3963.59,4030.46,4391.75,4603.93,4868.12,5116.61,5390.36,5611.66,5835.22,6063.05,6287.95,6491.65,6727.29,7057.01,7361.85,7676.75,7803.26,8103.63,8378.46,8653.78,8868.19,9109.37,9434.68,9691.88,9909.22,10127.30,10472.10,10810.39,11080.91,11408.49,11726.24,11970.47,12310.69,12625.30,12902.43,13222.78,13497.40,13767.76,14135.07,14435.30,14689.13,15047.41,15381.54,15665.30,15974.96,16281.92,16568.00,16886.72,17249.74,17599.53,17867.42,18182.64,18542.02,18859.69,19088.31,19474.73,19842.52,20021.31,20335.75,20737.54,21002.57,21184.38,21543.60,21744.64,22124.59,22438.98,22647.21,22885.40,23283.03,23537.92,23609.28,23752.43,24054.62,24443.20,24591.79,24750.64,25048.51,25336.44,25505.09,25678.92,25750.45,25944.95,26186.28,26499.18,26832.13,27085.25,27287.19,27590.08,27931.51,28089.31,28162.71,28165.55,27949.90,28495.91,29004.82,29131.04,29239.55,29422.46,29706.44,29947.08,30016.18,29981.67,30051.31,30248.01,30503.16,30703.85,30660.57,30524.41,30701.28,30859.32,31104.84,31250.60,31391.93,31616.69,31767.32,31819.41,31776.18,31772.68,31940.25,32254.38,32429.86,32394.11,32415.52,32350.05,32484.37,32834.58,33145.36,33281.92,33172.77,32953.78,32833.02,33151.82,33420.96,33677.16,33784.79,33857.24,33915.45,33847.97,33839.81,33656.93,33757.51,33958.08,33809.86,33983.04,34070.95,34308.83,34564.33,34651.16,34693.62,34845.39,34974.22,35136.56,35392.49,35638.51,35812.58
38811,2970.70,3172.02,3363.59,3522.53,3668.67,3794.21,3845.47,4182.35,4383.40,4645.34,4887.56,5149.86,5365.53,5564.55,5788.09,5996.95,6180.78,6400.90,6708.25,7003.90,7297.90,7396.05,7676.19,7941.27,8200.10,8396.87,8628.20,8929.81,9164.22,9362.73,9553.78,9890.20,10199.94,10455.16,10754.30,11056.57,11266.85,11567.03,11871.97,12140.98,12443.26,12700.40,12941.52,13287.89,13561.34,13794.84,14127.57,14441.49,14705.39,14987.63,15264.98,15526.97,15820.00,16161.59,16489.67,16716.28,16989.98,17340.27,17646.13,17837.49,18210.73,18548.91,18713.23,19000.72,19380.51,19618.78,19791.23,20125.96,20297.41,20670.56,20947.89,21134.75,21357.59,21712.75,21963.26,22038.26,22152.45,22410.91,22811.37,22942.67,23091.72,23365.31,23617.71,23786.58,23948.07,23993.81,24178.33,24415.96,24697.33,25014.07,25257.61,25431.69,25726.75,26034.67,26179.44,26263.25,26237.16,25969.20,26503.61,27034.75,27160.42,27253.20,27421.58,27699.30,27916.39,27986.71,27957.71,28003.70,28204.07,28442.36,28646.89,28584.83,28449.93,28596.91,28755.78,29002.40,29122.00,29252.76,29442.62,29597.04,29646.37,29629.55,29612.63,29759.94,30045.53,30228.28,30159.97,30177.31,30119.19,30263.82,30556.29,30856.97,30971.39,30898.44,30632.20,30531.73,30806.82,31081.22,31295.05,31411.64,31461.26,31484.87,31452.05,31423.29,31211.55,31318.21,31509.08,31415.44,31526.20,31604.60,31826.81,32033.90,32151.14,32250.28,32410.21,32472.28,32644.02,32887.56,33143.05,33192.58
38812,3237.02,3463.46,3648.92,3824.66,3976.96,4125.87,4193.50,4559.98,4785.51,5058.15,5319.33,5597.39,5830.13,6066.79,6307.36,6536.19,6748.95,6993.46,7334.76,7653.03,7986.28,8116.24,8423.47,8720.73,9002.20,9231.36,9485.49,9821.08,10079.88,10307.45,10539.65,10901.27,11247.80,11530.31,11868.41,12205.96,12459.08,12817.58,13151.70,13431.21,13763.02,14053.23,14325.93,14707.96,15019.61,15285.90,15657.23,16009.16,16299.68,16639.05,16949.12,17241.79,17555.41,17939.43,18305.27,18572.52,18920.78,19273.21,19614.12,19831.68,20248.27,20646.53,20815.66,21137.43,21565.37,21834.41,22024.87,22402.53,22610.64,23000.62,23324.09,23532.68,23780.97,24181.70,24473.30,24541.49,24684.54,24998.16,25430.72,25566.19,25738.94,26054.10,26347.48,26535.15,26694.06,26778.41,27006.54,27254.19,27586.27,27929.49,28192.35,28390.06,28701.78,29037.76,29226.87,29300.35,29290.57,29067.08,29647.90,30175.52,30310.94,30413.83,30605.05,30901.62,31178.98,31261.27,31213.60,31275.04,31474.64,31768.12,31972.37,31937.15,31803.30,31967.07,32140.35,32423.79,32549.74,32701.71,32907.19,33072.84,33132.00,33084.85,33090.25,33243.65,33586.25,33790.72,33744.72,33750.55,33665.21,33803.28,34141.67,34479.14,34630.83,34533.51,34265.72,34162.22,34481.68,34757.32,35017.66,35167.29,35224.16,35200.29,35170.00,35165.41,35026.11,35113.11,35298.09,35189.95,35288.08,35411.28,35726.10,35862.15,35996.28,36112.14,36183.27,36332.83,36459.45,36734.63,37057.93,37117.38
38813,3009.43,3197.95,3387.64,3541.56,3698.11,3819.13,3873.74,4226.32,4427.59,4678.45,4916.69,5178.02,5401.37,5607.44,5830.40,6040.41,6231.71,6455.41,6761.03,7059.72,7363.48,7472.93,7764.46,8027.57,8289.74,8487.64,8723.76,9032.39,9270.48,9472.91,9675.95,10009.51,10324.10,10588.53,10890.85,11203.31,11426.97,11752.92,12058.31,12308.52,12612.59,12876.73,13123.35,13469.64,13757.59,13991.82,14336.46,14659.51,14918.28,15216.04,15498.74,15768.46,16061.98,16396.64,16735.66,16979.55,17284.21,17608.79,17914.61,18118.66,18496.52,18845.59,19004.70,19301.09,19689.18,19930.21,20103.08,20445.88,20628.04,20996.73,21287.77,21473.18,21703.93,22057.80,22323.12,22384.73,22509.71,22792.55,23181.53,23312.96,23466.65,23751.69,24003.07,24174.67,24336.53,24389.59,24582.94,24828.38,25096.36,25425.31,25668.97,25857.98,26151.41,26462.55,26611.79,26690.35,26677.83,26435.06,26973.53,27496.17,27607.56,27702.21,27860.65,28145.79,28392.90,28449.07,28424.39,28466.51,28663.42,28910.47,29106.16,29055.05,28923.58,29074.53,29232.51,29492.59,29602.23,29739.67,29944.12,30104.25,30144.73,30097.79,30105.84,30267.84,30585.76,30734.67,30701.16,30709.15,30638.57,30758.85,31087.62,31357.19,31479.99,31403.41,31142.39,31030.16,31344.02,31602.99,31858.10,31949.49,32004.78,32015.74,31997.37,31940.65,31772.83,31900.85,32034.80,31974.54,32067.07,32172.15,32421.44,32611.01,32734.74,32782.39,32932.72,33008.09,33157.08,33398.08,33657.75,33778.44
